ward_id,ward_name,lga_id,state_id
WD_OG_SAGAMU_03,Sagamu III,LGA_OG_SAGAMU,ST_OG
WD_OG_SAGAMU_04,Sagamu IV,LGA_OG_SAGAMU,ST_OG
WD_OG_SAGAMU_05,Sagamu V,LGA_OG_SAGAMU,ST_OG
WD_OG_SAGAMU_06,Sagamu VI,LGA_OG_SAGAMU,ST_OG
WD_OG_SAGAMU_07,Sagamu VII,LGA_OG_SAGAMU,ST_OG
WD_OG_SAGAMU_08,Sagamu VIII,LGA_OG_SAGAMU,ST_OG
WD_OG_SAGAMU_09,Sagamu IX,LGA_OG_SAGAMU,ST_OG
WD_OG_SAGAMU_10,Sagamu X,LGA_OG_SAGAMU,ST_OG
WD_OG_SAGAMU_11,Sagamu XI,LGA_OG_SAGAMU,ST_OG
WD_OG_SAGAMU_12,Sagamu XII,LGA_OG_SAGAMU,ST_OG
,,,
WD_OG_REMO_NORTH_01,Isara I,LGA_OG_REMO_NORTH,ST_OG
WD_OG_REMO_NORTH_02,Isara II,LGA_OG_REMO_NORTH,ST_OG
WD_OG_REMO_NORTH_03,Isara III,LGA_OG_REMO_NORTH,ST_OG
WD_OG_REMO_NORTH_04,Isara IV,LGA_OG_REMO_NORTH,ST_OG
WD_OG_REMO_NORTH_05,Isara V,LGA_OG_REMO_NORTH,ST_OG
WD_OG_REMO_NORTH_06,Isara VI,LGA_OG_REMO_NORTH,ST_OG
WD_OG_REMO_NORTH_07,Isara VII,LGA_OG_REMO_NORTH,ST_OG
WD_OG_REMO_NORTH_08,Isara VIII,LGA_OG_REMO_NORTH,ST_OG
WD_OG_REMO_NORTH_09,Isara IX,LGA_OG_REMO_NORTH,ST_OG
WD_OG_REMO_NORTH_10,Isara X,LGA_OG_REMO_NORTH,ST_OG
,,,
WD_OG_IKENNE_01,Ikenne I,LGA_OG_IKENNE,ST_OG
WD_OG_IKENNE_02,Ikenne II,LGA_OG_IKENNE,ST_OG
WD_OG_IKENNE_03,Ikenne III,LGA_OG_IKENNE,ST_OG
WD_OG_IKENNE_04,Ikenne IV,LGA_OG_IKENNE,ST_OG
WD_OG_IKENNE_05,Ikenne V,LGA_OG_IKENNE,ST_OG
WD_OG_IKENNE_06,Iperu I,LGA_OG_IKENNE,ST_OG
WD_OG_IKENNE_07,Iperu II,LGA_OG_IKENNE,ST_OG
WD_OG_IKENNE_08,Ilishan I,LGA_OG_IKENNE,ST_OG
WD_OG_IKENNE_09,Ilishan II,LGA_OG_IKENNE,ST_OG
WD_OG_IKENNE_10,Ikenne VI,LGA_OG_IKENNE,ST_OG
,,,
WD_OG_OBAFEMI_OWODE_01,Owode I,LGA_OG_OBAFEMI_OWODE,ST_OG
WD_OG_OBAFEMI_OWODE_02,Owode II,LGA_OG_OBAFEMI_OWODE,ST_OG
WD_OG_OBAFEMI_OWODE_03,Owode III,LGA_OG_OBAFEMI_OWODE,ST_OG
WD_OG_OBAFEMI_OWODE_04,Owode IV,LGA_OG_OBAFEMI_OWODE,ST_OG
WD_OG_OBAFEMI_OWODE_05,Owode V,LGA_OG_OBAFEMI_OWODE,ST_OG
WD_OG_OBAFEMI_OWODE_06,Magboro,LGA_OG_OBAFEMI_OWODE,ST_OG
WD_OG_OBAFEMI_OWODE_07,Mowe,LGA_OG_OBAFEMI_OWODE,ST_OG
WD_OG_OBAFEMI_OWODE_08,Ofada,LGA_OG_OBAFEMI_OWODE,ST_OG
WD_OG_OBAFEMI_OWODE_09,Ajebo,LGA_OG_OBAFEMI_OWODE,ST_OG
WD_OG_OBAFEMI_OWODE_10,Alapako,LGA_OG_OBAFEMI_OWODE,ST_OG
,,,
WD_OG_EWEKORO_01,Ifo I,LGA_OG_EWEKORO,ST_OG
WD_OG_EWEKORO_02,Ifo II,LGA_OG_EWEKORO,ST_OG
WD_OG_EWEKORO_03,Itori,LGA_OG_EWEKORO,ST_OG
WD_OG_EWEKORO_04,Wasinmi,LGA_OG_EWEKORO,ST_OG
WD_OG_EWEKORO_05,Obada,LGA_OG_EWEKORO,ST_OG
WD_OG_EWEKORO_06,Papalanto,LGA_OG_EWEKORO,ST_OG
WD_OG_EWEKORO_07,Arigbajo,LGA_OG_EWEKORO,ST_OG
WD_OG_EWEKORO_08,Itori II,LGA_OG_EWEKORO,ST_OG
WD_OG_EWEKORO_09,Obada II,LGA_OG_EWEKORO,ST_OG
WD_OG_EWEKORO_10,Papalanto II,LGA_OG_EWEKORO,ST_OG
,,,
WD_OG_IFO_01,Ifo I,LGA_OG_IFO,ST_OG
WD_OG_IFO_02,Ifo II,LGA_OG_IFO,ST_OG
WD_OG_IFO_03,Ifo III,LGA_OG_IFO,ST_OG
WD_OG_IFO_04,Ifo IV,LGA_OG_IFO,ST_OG
WD_OG_IFO_05,Ifo V,LGA_OG_IFO,ST_OG
WD_OG_IFO_06,Ifo VI,LGA_OG_IFO,ST_OG
WD_OG_IFO_07,Ifo VII,LGA_OG_IFO,ST_OG
WD_OG_IFO_08,Ifo VIII,LGA_OG_IFO,ST_OG
WD_OG_IFO_09,Ifo IX,LGA_OG_IFO,ST_OG
WD_OG_IFO_10,Ifo X,LGA_OG_IFO,ST_OG
WD_OG_IFO_11,Ota I,LGA_OG_IFO,ST_OG
WD_OG_IFO_12,Ota II,LGA_OG_IFO,ST_OG
,,,
WD_OG_IMEKO_AFON_01,Imeko I,LGA_OG_IMEKO_AFON,ST_OG
WD_OG_IMEKO_AFON_02,Imeko II,LGA_OG_IMEKO_AFON,ST_OG
WD_OG_IMEKO_AFON_03,Imeko III,LGA_OG_IMEKO_AFON,ST_OG
WD_OG_IMEKO_AFON_04,Imeko IV,LGA_OG_IMEKO_AFON,ST_OG
WD_OG_IMEKO_AFON_05,Imeko V,LGA_OG_IMEKO_AFON,ST_OG
WD_OG_IMEKO_AFON_06,Afon I,LGA_OG_IMEKO_AFON,ST_OG
WD_OG_IMEKO_AFON_07,Afon II,LGA_OG_IMEKO_AFON,ST_OG
WD_OG_IMEKO_AFON_08,Afon III,LGA_OG_IMEKO_AFON,ST_OG
WD_OG_IMEKO_AFON_09,Afon IV,LGA_OG_IMEKO_AFON,ST_OG
WD_OG_IMEKO_AFON_10,Afon V,LGA_OG_IMEKO_AFON,ST_OG
,,,
WD_OG_IPOKIA_01,Ipokia I,LGA_OG_IPOKIA,ST_OG
WD_OG_IPOKIA_02,Ipokia II,LGA_OG_IPOKIA,ST_OG
WD_OG_IPOKIA_03,Ipokia III,LGA_OG_IPOKIA,ST_OG
WD_OG_IPOKIA_04,Ipokia IV,LGA_OG_IPOKIA,ST_OG
WD_OG_IPOKIA_05,Ipokia V,LGA_OG_IPOKIA,ST_OG
WD_OG_IPOKIA_06,Ajegunle,LGA_OG_IPOKIA,ST_OG
WD_OG_IPOKIA_07,Agosasa,LGA_OG_IPOKIA,ST_OG
WD_OG_IPOKIA_08,Ifoyintedo,LGA_OG_IPOKIA,ST_OG
WD_OG_IPOKIA_09,Idiroko,LGA_OG_IPOKIA,ST_OG
WD_OG_IPOKIA_10,Maun,LGA_OG_IPOKIA,ST_OG
,,,
WD_OG_YEWA_NORTH_01,Ayetoro I,LGA_OG_YEWA_NORTH,ST_OG
WD_OG_YEWA_NORTH_02,Ayetoro II,LGA_OG_YEWA_NORTH,ST_OG
WD_OG_YEWA_NORTH_03,Ayetoro III,LGA_OG_YEWA_NORTH,ST_OG
WD_OG_YEWA_NORTH_04,Ayetoro IV,LGA_OG_YEWA_NORTH,ST_OG
WD_OG_YEWA_NORTH_05,Ayetoro V,LGA_OG_YEWA_NORTH,ST_OG
WD_OG_YEWA_NORTH_06,Iboro,LGA_OG_YEWA_NORTH,ST_OG
WD_OG_YEWA_NORTH_07,Imasayi,LGA_OG_YEWA_NORTH,ST_OG
WD_OG_YEWA_NORTH_08,Joga Orile,LGA_OG_YEWA_NORTH,ST_OG
WD_OG_YEWA_NORTH_09,Igan Okoto,LGA_OG_YEWA_NORTH,ST_OG
WD_OG_YEWA_NORTH_10,Itesiwaju,LGA_OG_YEWA_NORTH,ST_OG
,,,
WD_OG_YEWA_SOUTH_01,Ilaro I,LGA_OG_YEWA_SOUTH,ST_OG
WD_OG_YEWA_SOUTH_02,Ilaro II,LGA_OG_YEWA_SOUTH,ST_OG
WD_OG_YEWA_SOUTH_03,Ilaro III,LGA_OG_YEWA_SOUTH,ST_OG
WD_OG_YEWA_SOUTH_04,Ilaro IV,LGA_OG_YEWA_SOUTH,ST_OG
WD_OG_YEWA_SOUTH_05,Ilaro V,LGA_OG_YEWA_SOUTH,ST_OG
WD_OG_YEWA_SOUTH_06,Owode Yewa,LGA_OG_YEWA_SOUTH,ST_OG
WD_OG_YEWA_SOUTH_07,Ilobi,LGA_OG_YEWA_SOUTH,ST_OG
WD_OG_YEWA_SOUTH_08,Oke Odan,LGA_OG_YEWA_SOUTH,ST_OG
WD_OG_YEWA_SOUTH_09,Ajilete,LGA_OG_YEWA_SOUTH,ST_OG
WD_OG_YEWA_SOUTH_10,Iwoye,LGA_OG_YEWA_SOUTH,ST_OG
,,,
WD_LA_LAGOS_ISLAND_01,Isale Eko,LGA_LA_LAGOS_ISLAND,ST_LA
WD_LA_LAGOS_ISLAND_02,Olowogbowo,LGA_LA_LAGOS_ISLAND,ST_LA
WD_LA_LAGOS_ISLAND_03,Lafiaji,LGA_LA_LAGOS_ISLAND,ST_LA
WD_LA_LAGOS_ISLAND_04,Idumota,LGA_LA_LAGOS_ISLAND,ST_LA
WD_LA_LAGOS_ISLAND_05,Marina,LGA_LA_LAGOS_ISLAND,ST_LA
WD_LA_LAGOS_ISLAND_06,Onikan,LGA_LA_LAGOS_ISLAND,ST_LA
WD_LA_LAGOS_ISLAND_07,Obalende,LGA_LA_LAGOS_ISLAND,ST_LA
WD_LA_LAGOS_ISLAND_08,Ikoyi,LGA_LA_LAGOS_ISLAND,ST_LA
WD_LA_LAGOS_ISLAND_09,Broad Street,LGA_LA_LAGOS_ISLAND,ST_LA
WD_LA_LAGOS_ISLAND_10,CMS,LGA_LA_LAGOS_ISLAND,ST_LA
,,,
WD_LA_LAGOS_MAINLAND_01,Yaba,LGA_LA_LAGOS_MAINLAND,ST_LA
WD_LA_LAGOS_MAINLAND_02,Ebute Metta East,LGA_LA_LAGOS_MAINLAND,ST_LA
WD_LA_LAGOS_MAINLAND_03,Ebute Metta West,LGA_LA_LAGOS_MAINLAND,ST_LA
WD_LA_LAGOS_MAINLAND_04,Surulere Border,LGA_LA_LAGOS_MAINLAND,ST_LA
WD_LA_LAGOS_MAINLAND_05,Apapa Road,LGA_LA_LAGOS_MAINLAND,ST_LA
WD_LA_LAGOS_MAINLAND_06,Oyingbo,LGA_LA_LAGOS_MAINLAND,ST_LA
WD_LA_LAGOS_MAINLAND_07,Alagomeji,LGA_LA_LAGOS_MAINLAND,ST_LA
WD_LA_LAGOS_MAINLAND_08,University Area,LGA_LA_LAGOS_MAINLAND,ST_LA
WD_LA_LAGOS_MAINLAND_09,Akoka,LGA_LA_LAGOS_MAINLAND,ST_LA
WD_LA_LAGOS_MAINLAND_10,Abule Oja,LGA_LA_LAGOS_MAINLAND,ST_LA
,,,
WD_LA_SURULERE_01,Surulere I,LGA_LA_SURULERE,ST_LA
WD_LA_SURULERE_02,Surulere II,LGA_LA_SURULERE,ST_LA
WD_LA_SURULERE_03,Surulere III,LGA_LA_SURULERE,ST_LA
WD_LA_SURULERE_04,Surulere IV,LGA_LA_SURULERE,ST_LA
WD_LA_SURULERE_05,Surulere V,LGA_LA_SURULERE,ST_LA
WD_LA_SURULERE_06,Surulere VI,LGA_LA_SURULERE,ST_LA
WD_LA_SURULERE_07,Aguda,LGA_LA_SURULERE,ST_LA
WD_LA_SURULERE_08,Ojuelegba,LGA_LA_SURULERE,ST_LA
WD_LA_SURULERE_09,Lawanson,LGA_LA_SURULERE,ST_LA
WD_LA_SURULERE_10,Bode Thomas,LGA_LA_SURULERE,ST_LA
WD_LA_SURULERE_11,Iponri,LGA_LA_SURULERE,ST_LA
WD_LA_SURULERE_12,Eric Moore,LGA_LA_SURULERE,ST_LA
,,,
WD_LA_APAPA_01,Apapa I,LGA_LA_APAPA,ST_LA
WD_LA_APAPA_02,Apapa II,LGA_LA_APAPA,ST_LA
WD_LA_APAPA_03,Apapa III,LGA_LA_APAPA,ST_LA
WD_LA_APAPA_04,Apapa IV,LGA_LA_APAPA,ST_LA
WD_LA_APAPA_05,Apapa V,LGA_LA_APAPA,ST_LA
WD_LA_APAPA_06,Ajegunle,LGA_LA_APAPA,ST_LA
WD_LA_APAPA_07,Tin Can,LGA_LA_APAPA,ST_LA
WD_LA_APAPA_08,KirikirI,LGA_LA_APAPA,ST_LA
WD_LA_APAPA_09,Marine Beach,LGA_LA_APAPA,ST_LA
WD_LA_APAPA_10,Wharf,LGA_LA_APAPA,ST_LA
,,,
WD_LA_ETI_OSA_01,Lekki I,LGA_LA_ETI_OSA,ST_LA
WD_LA_ETI_OSA_02,Lekki II,LGA_LA_ETI_OSA,ST_LA
WD_LA_ETI_OSA_03,Ajah,LGA_LA_ETI_OSA,ST_LA
WD_LA_ETI_OSA_04,Ikate,LGA_LA_ETI_OSA,ST_LA
WD_LA_ETI_OSA_05,Maroko,LGA_LA_ETI_OSA,ST_LA
WD_LA_ETI_OSA_06,Victoria Island,LGA_LA_ETI_OSA,ST_LA
WD_LA_ETI_OSA_07,Oniru,LGA_LA_ETI_OSA,ST_LA
WD_LA_ETI_OSA_08,Sangotedo,LGA_LA_ETI_OSA,ST_LA
WD_LA_ETI_OSA_09,Chevron,LGA_LA_ETI_OSA,ST_LA
WD_LA_ETI_OSA_10,Ikoyi II,LGA_LA_ETI_OSA,ST_LA
,,,
WD_LA_IKEJA_01,Ikeja GRA,LGA_LA_IKEJA,ST_LA
WD_LA_IKEJA_02,Alausa,LGA_LA_IKEJA,ST_LA
WD_LA_IKEJA_03,Oregun,LGA_LA_IKEJA,ST_LA
WD_LA_IKEJA_04,Ojodu,LGA_LA_IKEJA,ST_LA
WD_LA_IKEJA_05,Agidingbi,LGA_LA_IKEJA,ST_LA
WD_LA_IKEJA_06,Allen Avenue,LGA_LA_IKEJA,ST_LA
WD_LA_IKEJA_07,Computer Village,LGA_LA_IKEJA,ST_LA
WD_LA_IKEJA_08,Ogba,LGA_LA_IKEJA,ST_LA
WD_LA_IKEJA_09,Omole,LGA_LA_IKEJA,ST_LA
WD_LA_IKEJA_10,Magodo,LGA_LA_IKEJA,ST_LA
,,,
WD_LA_ALIMOSHO_01,Ikotun,LGA_LA_ALIMOSHO,ST_LA
WD_LA_ALIMOSHO_02,Egbeda,LGA_LA_ALIMOSHO,ST_LA
WD_LA_ALIMOSHO_03,Ipaja,LGA_LA_ALIMOSHO,ST_LA
WD_LA_ALIMOSHO_04,Ayobo,LGA_LA_ALIMOSHO,ST_LA
WD_LA_ALIMOSHO_05,Alagbado,LGA_LA_ALIMOSHO,ST_LA
WD_LA_ALIMOSHO_06,Akowonjo,LGA_LA_ALIMOSHO,ST_LA
WD_LA_ALIMOSHO_07,Iyana Ipaja,LGA_LA_ALIMOSHO,ST_LA
WD_LA_ALIMOSHO_08,Idimu,LGA_LA_ALIMOSHO,ST_LA
WD_LA_ALIMOSHO_09,Isheri Olofin,LGA_LA_ALIMOSHO,ST_LA
WD_LA_ALIMOSHO_10,Abule Egba,LGA_LA_ALIMOSHO,ST_LA
WD_LA_ALIMOSHO_11,Igando,LGA_LA_ALIMOSHO,ST_LA
WD_LA_ALIMOSHO_12,Command,LGA_LA_ALIMOSHO,ST_LA
,,,
WD_LA_KOSOFE_01,Ketu,LGA_LA_KOSOFE,ST_LA
WD_LA_KOSOFE_02,Mile 12,LGA_LA_KOSOFE,ST_LA
WD_LA_KOSOFE_03,Ojota,LGA_LA_KOSOFE,ST_LA
WD_LA_KOSOFE_04,Ogudu,LGA_LA_KOSOFE,ST_LA
WD_LA_KOSOFE_05,Ifako,LGA_LA_KOSOFE,ST_LA
WD_LA_KOSOFE_06,Agboyi,LGA_LA_KOSOFE,ST_LA
WD_LA_KOSOFE_07,Alapere,LGA_LA_KOSOFE,ST_LA
WD_LA_KOSOFE_08,Magodo Phase I,LGA_LA_KOSOFE,ST_LA
WD_LA_KOSOFE_09,Magodo Phase II,LGA_LA_KOSOFE,ST_LA
WD_LA_KOSOFE_10,Oworonshoki,LGA_LA_KOSOFE,ST_LA
,,,
WD_LA_MUSHIN_01,Mushin I,LGA_LA_MUSHIN,ST_LA
WD_LA_MUSHIN_02,Mushin II,LGA_LA_MUSHIN,ST_LA
WD_LA_MUSHIN_03,Mushin III,LGA_LA_MUSHIN,ST_LA
WD_LA_MUSHIN_04,Mushin IV,LGA_LA_MUSHIN,ST_LA
WD_LA_MUSHIN_05,Mushin V,LGA_LA_MUSHIN,ST_LA
WD_LA_MUSHIN_06,Idi Oro,LGA_LA_MUSHIN,ST_LA
WD_LA_MUSHIN_07,Ladipo,LGA_LA_MUSHIN,ST_LA
WD_LA_MUSHIN_08,Ilasamaja,LGA_LA_MUSHIN,ST_LA
WD_LA_MUSHIN_09,Papa Ajao,LGA_LA_MUSHIN,ST_LA
WD_LA_MUSHIN_10,Olosha,LGA_LA_MUSHIN,ST_LA
,,,
WD_LA_OSHODI_ISOLO_01,Oshodi I,LGA_LA_OSHODI_ISOLO,ST_LA
WD_LA_OSHODI_ISOLO_02,Oshodi II,LGA_LA_OSHODI_ISOLO,ST_LA
WD_LA_OSHODI_ISOLO_03,Oshodi III,LGA_LA_OSHODI_ISOLO,ST_LA
WD_LA_OSHODI_ISOLO_04,Isolo,LGA_LA_OSHODI_ISOLO,ST_LA
WD_LA_OSHODI_ISOLO_05,Ejigbo,LGA_LA_OSHODI_ISOLO,ST_LA
WD_LA_OSHODI_ISOLO_06,Airport Road,LGA_LA_OSHODI_ISOLO,ST_LA
WD_LA_OSHODI_ISOLO_07,Shogunle,LGA_LA_OSHODI_ISOLO,ST_LA
WD_LA_OSHODI_ISOLO_08,Ajao Estate,LGA_LA_OSHODI_ISOLO,ST_LA
WD_LA_OSHODI_ISOLO_09,Mafoluku,LGA_LA_OSHODI_ISOLO,ST_LA
WD_LA_OSHODI_ISOLO_10,Oke Afa,LGA_LA_OSHODI_ISOLO,ST_LA
,,,
WD_LA_AGEGE_01,Agege I,LGA_LA_AGEGE,ST_LA
WD_LA_AGEGE_02,Agege II,LGA_LA_AGEGE,ST_LA
WD_LA_AGEGE_03,Agege III,LGA_LA_AGEGE,ST_LA
WD_LA_AGEGE_04,Agege IV,LGA_LA_AGEGE,ST_LA
WD_LA_AGEGE_05,Agege V,LGA_LA_AGEGE,ST_LA
WD_LA_AGEGE_06,Oko Oba,LGA_LA_AGEGE,ST_LA
WD_LA_AGEGE_07,Dopemu,LGA_LA_AGEGE,ST_LA
WD_LA_AGEGE_08,Abattoir,LGA_LA_AGEGE,ST_LA
WD_LA_AGEGE_09,Orile Agege,LGA_LA_AGEGE,ST_LA
WD_LA_AGEGE_10,Isale Oja,LGA_LA_AGEGE,ST_LA
,,,
WD_LA_IFAKO_IJAIYE_01,Ifako,LGA_LA_IFAKO_IJAIYE,ST_LA
WD_LA_IFAKO_IJAIYE_02,Ijaiye,LGA_LA_IFAKO_IJAIYE,ST_LA
WD_LA_IFAKO_IJAIYE_03,Ojokoro,LGA_LA_IFAKO_IJAIYE,ST_LA
WD_LA_IFAKO_IJAIYE_04,Abule Egba II,LGA_LA_IFAKO_IJAIYE,ST_LA
WD_LA_IFAKO_IJAIYE_05,Iju Ishaga,LGA_LA_IFAKO_IJAIYE,ST_LA
WD_LA_IFAKO_IJAIYE_06,Alakuko,LGA_LA_IFAKO_IJAIYE,ST_LA
WD_LA_IFAKO_IJAIYE_07,Oko Oba II,LGA_LA_IFAKO_IJAIYE,ST_LA
WD_LA_IFAKO_IJAIYE_08,Agbado Crossing,LGA_LA_IFAKO_IJAIYE,ST_LA
WD_LA_IFAKO_IJAIYE_09,College Road,LGA_LA_IFAKO_IJAIYE,ST_LA
WD_LA_IFAKO_IJAIYE_10,Ajegunle II,LGA_LA_IFAKO_IJAIYE,ST_LA
,,,
WD_LA_AMUWO_ODOFIN_01,Amuwo I,LGA_LA_AMUWO_ODOFIN,ST_LA
WD_LA_AMUWO_ODOFIN_02,Amuwo II,LGA_LA_AMUWO_ODOFIN,ST_LA
WD_LA_AMUWO_ODOFIN_03,Amuwo III,LGA_LA_AMUWO_ODOFIN,ST_LA
WD_LA_AMUWO_ODOFIN_04,Amuwo IV,LGA_LA_AMUWO_ODOFIN,ST_LA
WD_LA_AMUWO_ODOFIN_05,Amuwo V,LGA_LA_AMUWO_ODOFIN,ST_LA
WD_LA_AMUWO_ODOFIN_06,Festac,LGA_LA_AMUWO_ODOFIN,ST_LA
WD_LA_AMUWO_ODOFIN_07,Mile 2,LGA_LA_AMUWO_ODOFIN,ST_LA
WD_LA_AMUWO_ODOFIN_08,Satellite Town,LGA_LA_AMUWO_ODOFIN,ST_LA
WD_LA_AMUWO_ODOFIN_09,Kirikiri II,LGA_LA_AMUWO_ODOFIN,ST_LA
WD_LA_AMUWO_ODOFIN_10,Apple Junction,LGA_LA_AMUWO_ODOFIN,ST_LA
,,,
WD_LA_BADAGRY_01,Badagry Town,LGA_LA_BADAGRY,ST_LA
WD_LA_BADAGRY_02,Topo,LGA_LA_BADAGRY,ST_LA
WD_LA_BADAGRY_03,Ajara,LGA_LA_BADAGRY,ST_LA
WD_LA_BADAGRY_04,Ikoga,LGA_LA_BADAGRY,ST_LA
WD_LA_BADAGRY_05,Iworo,LGA_LA_BADAGRY,ST_LA
WD_LA_BADAGRY_06,Aradagun,LGA_LA_BADAGRY,ST_LA
WD_LA_BADAGRY_07,Wharf,LGA_LA_BADAGRY,ST_LA
WD_LA_BADAGRY_08,Seme,LGA_LA_BADAGRY,ST_LA
WD_LA_BADAGRY_09,Gberefu,LGA_LA_BADAGRY,ST_LA
WD_LA_BADAGRY_10,Ajido,LGA_LA_BADAGRY,ST_LA
,,,
WD_LA_IKORODU_01,Ikorodu I,LGA_LA_IKORODU,ST_LA
WD_LA_IKORODU_02,Ikorodu II,LGA_LA_IKORODU,ST_LA
WD_LA_IKORODU_03,Ikorodu III,LGA_LA_IKORODU,ST_LA
WD_LA_IKORODU_04,Ikorodu IV,LGA_LA_IKORODU,ST_LA
WD_LA_IKORODU_05,Ikorodu V,LGA_LA_IKORODU,ST_LA
WD_LA_IKORODU_06,Ikorodu VI,LGA_LA_IKORODU,ST_LA
WD_LA_IKORODU_07,Ikorodu VII,LGA_LA_IKORODU,ST_LA
WD_LA_IKORODU_08,Ikorodu VIII,LGA_LA_IKORODU,ST_LA
WD_LA_IKORODU_09,Imota,LGA_LA_IKORODU,ST_LA
WD_LA_IKORODU_10,Ijede,LGA_LA_IKORODU,ST_LA
WD_LA_IKORODU_11,Agbowa,LGA_LA_IKORODU,ST_LA
WD_LA_IKORODU_12,Isiu,LGA_LA_IKORODU,ST_LA
,,,
WD_LA_EPE_01,Epe I,LGA_LA_EPE,ST_LA
WD_LA_EPE_02,Epe II,LGA_LA_EPE,ST_LA
WD_LA_EPE_03,Epe III,LGA_LA_EPE,ST_LA
WD_LA_EPE_04,Epe IV,LGA_LA_EPE,ST_LA
WD_LA_EPE_05,Epe V,LGA_LA_EPE,ST_LA
WD_LA_EPE_06,Eredo,LGA_LA_EPE,ST_LA
WD_LA_EPE_07,Agbowa II,LGA_LA_EPE,ST_LA
WD_LA_EPE_08,Ilara,LGA_LA_EPE,ST_LA
WD_LA_EPE_09,Temu,LGA_LA_EPE,ST_LA
WD_LA_EPE_10,Ejirin,LGA_LA_EPE,ST_LA
,,,
WD_LA_IBEJU_LEKKI_01,Akodo,LGA_LA_IBEJU_LEKKI,ST_LA
WD_LA_IBEJU_LEKKI_02,Bogije,LGA_LA_IBEJU_LEKKI,ST_LA
WD_LA_IBEJU_LEKKI_03,Awoyaya,LGA_LA_IBEJU_LEKKI,ST_LA
WD_LA_IBEJU_LEKKI_04,Lakowe,LGA_LA_IBEJU_LEKKI,ST_LA
WD_LA_IBEJU_LEKKI_05,Sangotedo II,LGA_LA_IBEJU_LEKKI,ST_LA
WD_LA_IBEJU_LEKKI_06,Orimedu,LGA_LA_IBEJU_LEKKI,ST_LA
WD_LA_IBEJU_LEKKI_07,Okun Ajah,LGA_LA_IBEJU_LEKKI,ST_LA
WD_LA_IBEJU_LEKKI_08,Eleko,LGA_LA_IBEJU_LEKKI,ST_LA
WD_LA_IBEJU_LEKKI_09,Free Trade Zone,LGA_LA_IBEJU_LEKKI,ST_LA
WD_LA_IBEJU_LEKKI_10,Ibeju,LGA_LA_IBEJU_LEKKI,ST_LA
,,,
WD_OY_IBADAN_NORTH_01,Agodi,LGA_OY_IBADAN_NORTH,ST_OY
WD_OY_IBADAN_NORTH_02,Bodija,LGA_OY_IBADAN_NORTH,ST_OY
WD_OY_IBADAN_NORTH_03,Samonda,LGA_OY_IBADAN_NORTH,ST_OY
WD_OY_IBADAN_NORTH_04,Sango,LGA_OY_IBADAN_NORTH,ST_OY
WD_OY_IBADAN_NORTH_05,Ashi,LGA_OY_IBADAN_NORTH,ST_OY
WD_OY_IBADAN_NORTH_06,Mokola,LGA_OY_IBADAN_NORTH,ST_OY
WD_OY_IBADAN_NORTH_07,Total Garden,LGA_OY_IBADAN_NORTH,ST_OY
WD_OY_IBADAN_NORTH_08,Polytechnic Area,LGA_OY_IBADAN_NORTH,ST_OY
WD_OY_IBADAN_NORTH_09,University Area,LGA_OY_IBADAN_NORTH,ST_OY
WD_OY_IBADAN_NORTH_10,Bashorun,LGA_OY_IBADAN_NORTH,ST_OY
WD_OY_IBADAN_NORTH_11,Ojoo,LGA_OY_IBADAN_NORTH,ST_OY
WD_OY_IBADAN_NORTH_12,Agbowo,LGA_OY_IBADAN_NORTH,ST_OY
,,,
WD_OY_IBADAN_NE_01,Iwo Road,LGA_OY_IBADAN_NE,ST_OY
WD_OY_IBADAN_NE_02,Moniya,LGA_OY_IBADAN_NE,ST_OY
WD_OY_IBADAN_NE_03,Olorunsogo,LGA_OY_IBADAN_NE,ST_OY
WD_OY_IBADAN_NE_04,Basorun II,LGA_OY_IBADAN_NE,ST_OY
WD_OY_IBADAN_NE_05,Alakia,LGA_OY_IBADAN_NE,ST_OY
WD_OY_IBADAN_NE_06,Idi Ape,LGA_OY_IBADAN_NE,ST_OY
WD_OY_IBADAN_NE_07,Orogun,LGA_OY_IBADAN_NE,ST_OY
WD_OY_IBADAN_NE_08,Akobo,LGA_OY_IBADAN_NE,ST_OY
WD_OY_IBADAN_NE_09,Odogbo,LGA_OY_IBADAN_NE,ST_OY
WD_OY_IBADAN_NE_10,Oje,LGA_OY_IBADAN_NE,ST_OY
,,,
WD_OY_IBADAN_NW_01,Dugbe,LGA_OY_IBADAN_NW,ST_OY
WD_OY_IBADAN_NW_02,Eleyele,LGA_OY_IBADAN_NW,ST_OY
WD_OY_IBADAN_NW_03,Jericho,LGA_OY_IBADAN_NW,ST_OY
WD_OY_IBADAN_NW_04,Oke Ado,LGA_OY_IBADAN_NW,ST_OY
WD_OY_IBADAN_NW_05,Ring Road,LGA_OY_IBADAN_NW,ST_OY
WD_OY_IBADAN_NW_06,Onireke,LGA_OY_IBADAN_NW,ST_OY
WD_OY_IBADAN_NW_07,Oke Bola,LGA_OY_IBADAN_NW,ST_OY
WD_OY_IBADAN_NW_08,Challenge,LGA_OY_IBADAN_NW,ST_OY
WD_OY_IBADAN_NW_09,Orita Bashorun,LGA_OY_IBADAN_NW,ST_OY
WD_OY_IBADAN_NW_10,Beere,LGA_OY_IBADAN_NW,ST_OY
,,,
WD_OY_IBADAN_SE_01,Mapo,LGA_OY_IBADAN_SE,ST_OY
